dwelling_unit_id,job_type,hours_per_week,gross_pay,daily_wage,offered_insurance_accepted,food_out_worry,food_not_last,could_not_afford_meal,meal_skip,food_weight
2462702,2,40,-1.0,-1,-1,3,3,3,-1,16737.711541
2462702,2,40,-10.0,-1,1,3,3,3,-1,7974.486644
2462702,2,40,-10.0,-1,1,3,3,3,-1,16737.711541
2462702,2,40,-10.0,-1,1,3,3,3,-1,7974.486644
2462702,2,40,-10.0,-1,1,3,3,3,-1,16737.711541
2462702,2,40,82000.0,-1,-1,3,3,3,-1,7974.486644
2462702,2,40,82000.0,-1,-1,3,3,3,-1,16737.711541
2462702,2,40,82000.0,-1,-1,3,3,3,-1,7974.486644
2462702,2,40,82000.0,-1,-1,3,3,3,-1,16737.711541
2462702,2,40,82000.0,-1,-1,3,3,3,-1,7974.486644
2462702,2,40,82000.0,-1,-1,3,3,3,-1,16737.711541
2462704,2,-8,-1.0,-1,-1,3,3,3,-1,25012.196952
2462704,2,-8,-1.0,-1,-1,3,3,3,-1,25012.196952
2462704,1,-8,-1.0,-1,-1,3,3,3,-1,25012.196952
2462704,2,-8,-1.0,-1,-1,3,3,3,-1,25012.196952
2462704,1,-8,-1.0,-1,-1,3,3,3,-1,25012.196952
2462706,2,40,-1.0,-1,2,3,3,3,-1,11937.207864
2462706,2,40,-1.0,-1,2,3,3,3,-1,11937.207864
2462706,2,40,-1.0,-1,2,3,3,3,-1,11937.207864
2462706,2,50,-1.0,-1,-1,3,3,3,-1,11937.207864
2462706,2,50,-1.0,-1,-1,3,3,3,-1,11937.207864
2462706,2,96,-1.0,-1,-1,3,3,3,-1,11937.207864
2462706,2,96,-1.0,-1,-1,3,3,3,-1,11937.207864
2462706,2,40,-1.0,-1,-8,3,3,3,-1,11937.207864
2462706,2,40,-1.0,-1,-8,3,3,3,-1,11937.207864
2462706,2,40,-1.0,-1,-8,3,3,3,-1,11937.207864
2462712,2,40,-1.0,-1,-1,3,3,3,-1,14622.812562
2462712,2,40,-1.0,-1,-1,3,3,3,-1,14622.812562
2462712,2,40,-1.0,-1,-1,3,3,3,-1,14622.812562
2462712,2,40,-1.0,-1,-1,3,3,3,-1,14622.812562
2462712,2,40,-1.0,-1,-1,3,3,3,-1,14622.812562
2462712,2,40,-1.0,-1,-1,3,3,3,-1,14622.812562
2462716,2,29,-1.0,-1,-1,3,3,3,-1,17187.51337
2462716,2,40,-1.0,-1,-1,3,3,3,-1,17187.51337
2462716,2,40,-1.0,-1,-1,3,3,3,-1,17187.51337
2462716,2,40,-1.0,-1,-1,3,3,3,-1,17187.51337
2462716,2,40,-1.0,-1,2,3,3,3,-1,17187.51337
2462716,2,40,-1.0,-1,2,3,3,3,-1,17187.51337
2462716,2,40,-1.0,-1,2,3,3,3,-1,17187.51337
2462716,2,-8,-1.0,-1,-1,3,3,3,-1,17187.51337
2462716,2,34,-1.0,-1,-1,3,3,3,-1,17187.51337
2462716,2,40,-1.0,-1,-1,3,3,3,-1,17187.51337
2462716,2,34,-1.0,-1,-1,3,3,3,-1,17187.51337
2462716,2,34,-1.0,-1,-1,3,3,3,-1,17187.51337
2462724,2,38,-1.0,-1,-1,3,3,3,-1,20768.319893
2462724,2,40,-1.0,-1,-1,3,3,3,-1,20768.319893
2462724,2,40,-1.0,-1,-1,3,3,3,-1,20768.319893
2462724,2,40,-1.0,-1,-1,3,3,3,-1,20768.319893
2462724,2,16,-1.0,170,-1,3,3,3,-1,20768.319893
2462724,2,16,-1.0,170,-1,3,3,3,-1,20768.319893
2462724,2,16,-1.0,-1,-1,3,3,3,-1,20768.319893
2462729,2,40,51875.0,-1,-1,3,3,3,-1,17856.812012
2462729,2,40,58000.0,-1,-1,3,3,3,-1,17856.812012
2462729,2,7,-1.0,-1,-1,3,3,3,-1,17856.812012
2462729,2,40,70000.0,-1,-1,3,3,3,-1,17856.812012
2462729,2,7,-1.0,-1,-1,3,3,3,-1,17856.812012
2462730,2,40,-1.0,-1,-1,3,3,3,-1,17930.371848
2462730,2,40,-1.0,-1,-1,3,3,3,-1,17930.371848
2462730,2,40,-1.0,-1,-1,3,3,3,-1,17930.371848
2462732,1,40,-1.0,-1,-1,3,3,3,-1,60348.12758
2462732,1,40,-1.0,-1,-1,3,3,3,-1,60348.12758
2462732,1,40,-1.0,-1,-1,3,3,3,-1,60348.12758
2462732,1,40,-1.0,-1,-1,3,3,3,-1,60348.12758
2462732,1,40,-1.0,-1,-1,3,3,3,-1,60348.12758
2462732,1,40,-1.0,-1,-1,3,3,3,-1,60348.12758
2462742,2,40,85440.0,-1,-1,3,3,3,-1,12715.568331
2462742,2,40,88440.0,-1,-1,3,3,3,-1,12715.568331
2462742,2,40,88440.0,-1,-1,3,3,3,-1,12715.568331
2462742,2,12,-1.0,-1,-1,3,3,3,-1,12715.568331
2462742,2,12,-1.0,-1,-1,3,3,3,-1,12715.568331
2462742,2,12,-1.0,-1,-1,3,3,3,-1,12715.568331
2462742,2,10,-1.0,-1,-1,3,3,3,-1,12715.568331
2462742,2,10,-1.0,-1,-1,3,3,3,-1,12715.568331
2462742,2,10,-1.0,-1,-1,3,3,3,-1,12715.568331
2462745,2,40,-1.0,-1,2,3,3,3,-1,2466.653081
2462745,2,40,-1.0,-1,2,3,3,3,-1,2466.653081
2462745,2,40,-1.0,-1,2,3,3,3,-1,2466.653081
2462746,1,10,-1.0,-1,-1,3,3,3,-1,13680.737094
2462746,1,40,-1.0,-1,-1,3,3,3,-1,13680.737094
2462746,1,10,-1.0,-1,-1,3,3,3,-1,13680.737094
2462746,1,40,-1.0,-1,-1,3,3,3,-1,13680.737094
2462746,1,10,-1.0,-1,-1,3,3,3,-1,13680.737094
2462746,1,40,-1.0,-1,-1,3,3,3,-1,13680.737094
2462746,2,40,57000.0,-1,-1,3,3,3,-1,13680.737094
2462746,1,10,-1.0,-1,-1,3,3,3,-1,13680.737094
2462746,2,40,63000.0,-1,-1,3,3,3,-1,13680.737094
2462746,1,10,-1.0,-1,-1,3,3,3,-1,13680.737094
2462746,2,40,63000.0,-1,-1,3,3,3,-1,13680.737094
2462746,1,10,-1.0,-1,-1,3,3,3,-1,13680.737094
2462746,2,40,-1.0,-1,-1,3,3,3,-1,13680.737094
2462746,2,15,-1.0,-1,-1,3,3,3,-1,13680.737094
2462754,2,45,-1.0,-1,-1,3,3,3,-1,10279.876831
2462754,2,45,-1.0,-1,-1,3,3,3,-1,10279.876831
2462754,2,3,-1.0,-1,-1,3,3,3,-1,10279.876831
2462754,2,3,-1.0,-1,-1,3,3,3,-1,10279.876831
2462760,2,40,-1.0,-1,-1,3,3,3,-1,41055.730577
2462760,2,10,-1.0,-1,-1,3,3,3,-1,41055.730577
2462760,2,40,-1.0,-1,-1,3,3,3,-1,41055.730577
2462760,2,10,-1.0,-1,-1,3,3,3,-1,41055.730577
2462760,2,40,-1.0,-1,-1,3,3,3,-1,41055.730577
2462760,2,40,-1.0,-1,2,3,3,3,-1,41055.730577
2462760,2,40,-1.0,-1,2,3,3,3,-1,41055.730577
2462760,2,40,-1.0,-1,2,3,3,3,-1,41055.730577
2462766,1,30,-1.0,-1,-1,3,3,3,-1,1863.834946
2462766,1,30,-1.0,-1,-1,3,3,3,-1,1863.834946
2462766,1,30,-1.0,-1,-1,3,3,3,-1,1863.834946
2462768,2,41,-1.0,-1,-1,3,3,3,-1,21210.556874
2462768,2,41,-1.0,-1,-1,3,3,3,-1,21210.556874
2462768,2,41,-1.0,-1,-1,3,3,3,-1,21210.556874
2462774,1,40,-1.0,-1,-1,3,3,3,-1,5733.971461
2462774,1,40,-1.0,-1,-1,3,3,3,-1,5733.971461
2462774,1,40,-1.0,-1,-1,3,3,3,-1,5733.971461
2462774,2,40,110000.0,-1,-1,3,3,3,-1,5733.971461
2462774,2,40,110000.0,-1,-1,3,3,3,-1,5733.971461
2462774,2,40,120000.0,-1,-1,3,3,3,-1,5733.971461
2462777,2,30,45000.0,-1,-1,3,3,3,-1,5497.518523
2462777,2,30,45000.0,-1,-1,3,3,3,-1,5497.518523
2462777,2,30,45000.0,-1,-1,3,3,3,-1,5497.518523
2462778,1,-8,-1.0,-1,-1,3,3,3,-1,7034.403208
2462778,1,4,-1.0,-1,-1,3,3,3,-1,7034.403208
2462778,1,4,-1.0,-1,-1,3,3,3,-1,7034.403208
2462778,1,-1,-1.0,-1,-1,3,3,3,-1,7034.403208
2462778,1,4,-1.0,-1,-1,3,3,3,-1,7034.403208
2462778,2,6,-1.0,-1,-1,3,3,3,-1,7034.403208
2462785,2,40,-1.0,-1,-1,3,3,3,-1,5197.934451
2462785,2,40,-1.0,-1,-1,2,3,3,2,8178.235455
2462785,2,40,-1.0,-1,-1,3,3,3,-1,5197.934451
2462785,2,40,-1.0,-1,-1,2,3,3,2,8178.235455
2462785,2,40,-1.0,-1,-1,3,3,3,-1,5197.934451
2462785,2,40,-1.0,-1,-1,2,3,3,2,8178.235455
2462785,2,30,-1.0,-1,-1,3,3,3,-1,5197.934451
2462785,2,30,-1.0,-1,-1,2,3,3,2,8178.235455
2462785,2,30,-1.0,-1,2,3,3,3,-1,5197.934451
2462785,2,30,-1.0,-1,2,2,3,3,2,8178.235455
2462785,2,30,-1.0,-1,2,3,3,3,-1,5197.934451
2462785,2,30,-1.0,-1,2,2,3,3,2,8178.235455
2462785,2,25,-1.0,-1,-1,3,3,3,-1,5197.934451
2462785,2,25,-1.0,-1,-1,2,3,3,2,8178.235455
2462785,1,16,-1.0,-1,-1,3,3,3,-1,5197.934451
2462785,1,16,-1.0,-1,-1,2,3,3,2,8178.235455
2462785,2,25,-1.0,-1,-1,3,3,3,-1,5197.934451
2462785,2,25,-1.0,-1,-1,2,3,3,2,8178.235455
2462785,1,16,-1.0,-1,-1,3,3,3,-1,5197.934451
2462785,1,16,-1.0,-1,-1,2,3,3,2,8178.235455
2462785,2,70,-1.0,-1,-1,3,3,3,-1,5197.934451
2462785,2,70,-1.0,-1,-1,2,3,3,2,8178.235455
2462785,2,-1,-1.0,-1,-1,3,3,3,-1,5197.934451
2462785,2,-1,-1.0,-1,-1,2,3,3,2,8178.235455
2462792,2,40,-7.0,-1,-1,3,3,3,-1,24939.667071
2462792,2,40,-7.0,-1,-1,3,3,3,-1,28328.857936
2462792,2,40,-7.0,-1,-1,3,3,3,-1,24939.667071
2462792,2,40,-7.0,-1,-1,3,3,3,-1,28328.857936
2462792,2,40,-7.0,-1,-1,3,3,3,-1,24939.667071
2462792,2,40,-7.0,-1,-1,3,3,3,-1,28328.857936
2462792,2,40,-7.0,-1,-1,3,3,3,-1,24939.667071
2462792,2,40,-7.0,-1,-1,3,3,3,-1,28328.857936
2462792,2,40,-7.0,-1,-1,3,3,3,-1,24939.667071
2462792,2,40,-7.0,-1,-1,3,3,3,-1,28328.857936
2462792,2,40,-7.0,-1,-1,3,3,3,-1,24939.667071
2462792,2,40,-7.0,-1,-1,3,3,3,-1,28328.857936
2462793,2,45,75000.0,-1,-1,3,3,3,-1,14299.261482
2462793,2,45,75000.0,-1,-1,3,3,3,-1,14299.261482
2462793,2,45,75000.0,-1,-1,3,3,3,-1,14299.261482
2462795,1,25,-1.0,-1,-1,2,2,2,2,6822.572758
2462795,1,-8,-1.0,-1,-1,2,2,2,2,6822.572758
2462795,1,25,-1.0,-1,-1,2,2,2,2,6822.572758
2462795,1,-8,-1.0,-1,-1,2,2,2,2,6822.572758
2462795,1,25,-1.0,-1,-1,2,2,2,2,6822.572758
2462795,1,-8,-1.0,-1,-1,2,2,2,2,6822.572758
2462797,2,10,-1.0,-1,-1,3,3,3,-1,11999.614666
2462797,1,20,-1.0,-1,-1,3,3,3,-1,11999.614666
2462797,2,10,-1.0,-1,-1,3,3,3,-1,11999.614666
2462797,1,20,-1.0,-1,-1,3,3,3,-1,11999.614666
2462797,2,-8,-1.0,-1,-1,3,3,3,-1,11999.614666
2462802,2,45,-1.0,-1,1,3,3,2,2,32677.231984
2462802,2,45,-1.0,-1,-1,3,3,2,2,32677.231984
2462802,2,60,-1.0,-1,-1,3,3,2,2,32677.231984
2462802,2,45,-1.0,-1,-1,3,3,2,2,32677.231984
2462802,2,45,-1.0,-1,-1,3,3,2,2,32677.231984
2462808,1,58,-1.0,-1,-1,3,3,3,-1,3719.70499
2462808,1,58,-1.0,-1,-1,3,3,3,-1,3719.70499
2462808,1,58,-1.0,-1,-1,3,3,3,-1,3719.70499
2462816,1,40,-1.0,-1,-1,3,3,3,-1,14461.404149
2462816,2,55,112000.0,-1,-1,3,3,3,-1,14461.404149
2462816,1,40,-1.0,-1,-1,3,3,3,-1,14461.404149
2462816,2,55,112000.0,-1,-1,3,3,3,-1,14461.404149
2462816,1,-7,-1.0,-1,-1,3,3,3,-1,14461.404149
2462816,2,55,-1.0,-1,-1,3,3,3,-1,14461.404149
2462821,2,40,-8.0,-1,-1,2,2,2,2,8076.576066
2462821,2,40,-8.0,-1,-1,2,2,2,2,8076.576066
2462821,2,40,-1.0,-1,-1,2,2,2,2,8076.576066
2462821,2,40,-8.0,-1,-1,2,2,2,2,8076.576066
2462860,2,20,-1.0,-1,-1,3,3,3,-1,6049.810831
2462865,2,8,-1.0,-1,-1,3,3,3,-1,22215.030805
2462865,2,8,-1.0,-1,-1,3,3,3,-1,22215.030805
2462865,2,8,-1.0,-1,-1,3,3,3,-1,22215.030805
2462869,2,40,28000.0,-1,-1,3,3,3,-1,5775.519236
2462869,2,40,-1.0,-1,-1,3,3,3,-1,5775.519236
2462869,2,40,-1.0,-1,-1,3,3,3,-1,5775.519236
2462869,2,40,-1.0,-1,-1,3,3,3,-1,5775.519236
2462869,2,40,-1.0,-1,-1,3,3,3,-1,5775.519236
2462869,2,40,-1.0,-1,-1,3,3,3,-1,5775.519236
2462869,2,24,-1.0,-1,-1,3,3,3,-1,5775.519236
2462869,2,40,-8.0,-1,-1,3,3,3,-1,5775.519236
2462869,2,40,-8.0,-1,1,3,3,3,-1,5775.519236
2462869,2,40,-8.0,-1,1,3,3,3,-1,5775.519236
2462869,2,35,-1.0,-1,-1,3,3,3,-1,5775.519236
2462869,2,35,-1.0,-1,-1,3,3,3,-1,5775.519236
2462869,2,35,-1.0,-1,-1,3,3,3,-1,5775.519236
2462876,2,40,-1.0,-1,-1,3,2,3,2,23692.135771
2462876,2,40,-1.0,-1,-1,3,2,3,2,23692.135771
2462876,2,25,-1.0,-1,-1,3,2,3,2,23692.135771
2462876,1,48,-1.0,-1,-1,3,2,3,2,23692.135771
2462876,1,48,-1.0,-1,-1,3,2,3,2,23692.135771
2462876,1,48,-1.0,-1,-1,3,2,3,2,23692.135771
2462880,2,35,-1.0,-1,-1,3,3,3,-1,4016.118367
2462880,2,35,-1.0,-1,-1,3,3,3,-1,11020.467348
2462880,2,35,-1.0,-1,-1,3,3,3,-1,4016.118367
2462880,2,35,-1.0,-1,-1,3,3,3,-1,11020.467348
2462882,2,32,-1.0,-1,-1,3,3,3,-1,21863.88654
2462882,2,6,-1.0,-1,-1,3,3,3,-1,21863.88654
2462882,2,6,-1.0,-1,-1,3,3,3,-1,21863.88654
2462885,2,40,80000.0,-1,-1,3,3,3,-1,23114.915394
2462885,2,40,80000.0,-1,-1,3,3,3,-1,17196.850036
2462885,2,40,80000.0,-1,-1,3,3,3,-1,23114.915394
2462885,2,40,80000.0,-1,-1,3,3,3,-1,17196.850036
2462885,2,40,85000.0,-1,-1,3,3,3,-1,23114.915394
2462885,2,40,85000.0,-1,-1,3,3,3,-1,17196.850036
2462885,2,40,147000.0,-1,-1,3,3,3,-1,23114.915394
2462885,2,40,147000.0,-1,-1,3,3,3,-1,17196.850036
2462885,2,40,-1.0,-1,-1,3,3,3,-1,23114.915394
2462885,2,40,-1.0,-1,-1,3,3,3,-1,17196.850036
2462885,2,50,185000.0,-1,-1,3,3,3,-1,23114.915394
2462885,2,50,185000.0,-1,-1,3,3,3,-1,17196.850036
2462885,2,50,185000.0,-1,-1,3,3,3,-1,23114.915394
2462885,2,50,185000.0,-1,-1,3,3,3,-1,17196.850036
2462890,1,50,-1.0,-1,-1,3,3,3,-1,4962.41414
2462899,2,50,106000.0,-1,2,3,3,3,-1,11140.840405
2462899,2,50,120000.0,-1,2,3,3,3,-1,11140.840405
2462899,2,50,120000.0,-1,2,3,3,3,-1,11140.840405
2462899,2,50,110000.0,-1,-1,3,3,3,-1,11140.840405
2462899,2,50,120000.0,-1,-1,3,3,3,-1,11140.840405
2462899,2,50,120000.0,-1,-1,3,3,3,-1,11140.840405
2462906,2,40,-1.0,-1,-1,3,3,3,-1,23507.332162
2462906,2,40,-1.0,-1,-1,3,3,3,-1,23507.332162
2462906,2,40,-1.0,-1,-1,3,3,3,-1,23507.332162
2462906,2,40,-1.0,-1,-1,3,3,3,-1,23507.332162
2462906,2,40,-1.0,-1,-1,3,3,3,-1,23507.332162
2462906,2,40,-1.0,-1,-1,3,3,3,-1,23507.332162
2462906,2,40,-1.0,-1,-1,3,3,3,-1,23507.332162
2462922,2,36,-1.0,-1,-1,3,3,3,-1,23509.821073
2462922,2,36,-1.0,-1,-1,3,3,3,-1,23509.821073
2462922,2,36,-1.0,-1,-1,3,3,3,-1,23509.821073
2462922,2,36,-1.0,-1,-1,3,3,3,-1,23509.821073
2462922,2,36,-1.0,-1,-1,3,3,3,-1,23509.821073
2462922,2,36,-1.0,-1,-1,3,3,3,-1,23509.821073
2462929,2,55,125000.0,-1,-1,3,3,3,-1,16199.253933
2462929,2,55,125000.0,-1,-1,3,3,3,-1,16199.253933
2462929,2,55,125000.0,-1,-1,3,3,3,-1,16199.253933
2462929,2,25,-1.0,-1,-1,3,3,3,-1,16199.253933
2462929,2,25,-1.0,-1,-1,3,3,3,-1,16199.253933
2462929,2,25,-1.0,-1,-1,3,3,3,-1,16199.253933
2462933,2,42,-1.0,-1,-1,2,2,3,1,1477.360982
2462933,2,42,-1.0,-1,-1,2,2,3,1,1477.360982
2462933,2,42,-1.0,-1,-1,2,2,3,1,1477.360982
2462951,2,40,40000.0,-1,-1,3,3,3,-1,16902.0898
2462951,2,40,40000.0,-1,-1,3,3,3,-1,16902.0898
2462951,2,40,40000.0,-1,-1,3,3,3,-1,16902.0898
2462955,2,40,-1.0,-1,-1,3,3,3,-1,2355.434481
2462955,2,40,-1.0,-1,-1,3,3,3,-1,2355.434481
2462955,2,40,-1.0,-1,-1,3,3,3,-1,2355.434481
2462955,2,40,-1.0,-1,-1,3,3,3,-1,2355.434481
2462955,2,40,-1.0,-1,-1,3,3,3,-1,2355.434481
2462955,2,40,-1.0,-1,-1,3,3,3,-1,2355.434481
2462955,2,40,-1.0,-1,-1,3,3,3,-1,2355.434481
2462958,2,40,-1.0,-1,2,2,2,2,1,9553.271437
2462958,2,40,-1.0,-1,2,2,2,2,1,9553.271437
2462958,2,40,-1.0,-1,2,2,2,2,1,9553.271437
2462963,2,10,-1.0,-1,-1,3,3,3,-1,6658.27733
2462963,2,40,-1.0,-1,-1,3,3,3,-1,6658.27733
2462963,2,40,-1.0,-1,-1,3,3,3,-1,6658.27733
2462963,2,40,-1.0,-1,-1,3,3,3,-1,6658.27733
2462964,2,60,88000.0,-1,1,3,3,3,-1,33640.300019
2462964,2,60,96000.0,-1,1,3,3,3,-1,33640.300019
2462964,2,60,96000.0,-1,1,3,3,3,-1,33640.300019
2462964,2,60,-7.0,-1,-1,3,3,3,-1,33640.300019
2462964,2,60,-7.0,-1,-1,3,3,3,-1,33640.300019
2462964,2,60,-7.0,-1,-1,3,3,3,-1,33640.300019
2462964,2,15,-1.0,-1,-1,3,3,3,-1,33640.300019
2462964,2,20,-1.0,-1,-1,3,3,3,-1,33640.300019
2462964,2,20,-1.0,-1,-1,3,3,3,-1,33640.300019
2462965,2,18,-1.0,-1,-1,2,2,2,1,8502.925746
2462965,2,18,-1.0,-1,-1,2,2,2,1,8502.925746
2462973,2,30,-1.0,-1,-1,3,3,3,-1,31821.829455
2462973,2,40,-1.0,-1,2,3,3,3,-1,31821.829455
2462973,2,30,-1.0,-1,-1,3,3,3,-1,31821.829455
2462973,2,40,-1.0,-1,2,3,3,3,-1,31821.829455
2462973,2,30,-1.0,-1,-1,3,3,3,-1,31821.829455
2462973,2,40,-1.0,-1,2,3,3,3,-1,31821.829455
2462975,2,40,-1.0,-1,2,3,3,3,-1,7628.52133
2462975,2,40,-1.0,-1,2,3,3,3,-1,7628.52133
2462979,2,50,57600.0,-1,-1,3,3,3,-1,11711.468363
2462979,2,50,57600.0,-1,-1,3,3,3,-1,11711.468363
2462979,2,50,60200.0,-1,-1,3,3,3,-1,11711.468363
2462979,2,50,43000.0,-1,-1,3,3,3,-1,11711.468363
2462979,2,50,43000.0,-1,-1,3,3,3,-1,11711.468363
2462979,2,50,-1.0,-1,-1,3,3,3,-1,11711.468363
2462979,2,40,70000.0,-1,-1,3,3,3,-1,11711.468363
2462983,2,50,55000.0,-1,2,3,3,3,-1,8598.530062
2462983,2,50,55000.0,-1,2,3,3,3,-1,8598.530062
2462983,2,50,62000.0,-1,2,3,3,3,-1,8598.530062
2462983,2,40,48000.0,-1,-1,3,3,3,-1,8598.530062
2462983,2,40,61000.0,-1,-1,3,3,3,-1,8598.530062
2462983,2,40,61000.0,-1,-1,3,3,3,-1,8598.530062
2462984,1,36,-1.0,-1,-1,3,3,3,-1,12895.544093
2462984,1,36,-1.0,-1,-1,3,3,3,-1,12895.544093
2462984,1,36,-1.0,-1,-1,3,3,3,-1,12895.544093
2462985,2,20,-1.0,-1,-1,3,3,3,-1,6647.41609
2462985,2,20,-1.0,-1,-1,3,3,3,-1,6647.41609
2462985,2,20,-1.0,-1,-1,3,3,3,-1,6647.41609
2462988,2,40,-1.0,-1,1,3,3,3,-1,23187.766374
2462988,2,40,50000.0,-1,-1,3,3,3,-1,23187.766374
2462988,2,40,50000.0,-1,-1,3,3,3,-1,23187.766374
2462988,2,40,50000.0,-1,-1,3,3,3,-1,23187.766374
2462988,2,40,42500.0,-1,-1,3,3,3,-1,23187.766374
2462988,2,40,-1.0,-1,-1,3,3,3,-1,23187.766374
2462988,2,40,72000.0,-1,-1,3,3,3,-1,23187.766374
2462988,2,40,72000.0,-1,-1,3,3,3,-1,23187.766374
2462998,2,45,130000.0,-1,-1,3,3,3,-1,15650.049851
2462998,2,45,130000.0,-1,-1,3,3,3,-1,15650.049851
2462998,2,45,130000.0,-1,-1,3,3,3,-1,15650.049851
2462998,2,40,-1.0,-1,-1,3,3,3,-1,15650.049851
2462998,2,55,134000.0,-1,-1,3,3,3,-1,15650.049851
2462998,2,55,134000.0,-1,2,3,3,3,-1,15650.049851
2462998,2,55,134000.0,-1,2,3,3,3,-1,15650.049851
2463005,2,28,-1.0,-1,-1,3,3,3,-1,15618.771856
2463005,2,28,-1.0,-1,-1,3,3,3,-1,15618.771856
2463005,2,28,-1.0,-1,-1,3,3,3,-1,15618.771856
2463006,2,40,4000.0,-1,-1,3,3,3,-1,10679.64897
2463006,2,40,4000.0,-1,-1,3,3,3,-1,9465.992682
2463006,2,40,54500.0,-1,-1,3,3,3,-1,10679.64897
2463006,2,40,54500.0,-1,-1,3,3,3,-1,9465.992682
2463006,2,40,-1.0,-1,-1,3,3,3,-1,10679.64897
2463006,2,40,-1.0,-1,-1,3,3,3,-1,9465.992682
2463006,2,60,75000.0,-1,-1,3,3,3,-1,10679.64897
2463006,2,60,75000.0,-1,-1,3,3,3,-1,9465.992682
2463006,2,40,3000.0,-1,2,3,3,3,-1,10679.64897
2463006,2,40,3000.0,-1,2,3,3,3,-1,9465.992682
2463006,2,40,-1.0,-1,2,3,3,3,-1,10679.64897
2463006,2,40,-1.0,-1,2,3,3,3,-1,9465.992682
2463006,2,45,50000.0,-1,-1,3,3,3,-1,10679.64897
2463006,2,45,50000.0,-1,-1,3,3,3,-1,9465.992682
2463006,2,45,50000.0,-1,2,3,3,3,-1,10679.64897
2463006,2,45,50000.0,-1,2,3,3,3,-1,9465.992682
2463006,2,20,-1.0,-1,-1,3,3,3,-1,10679.64897
2463006,2,20,-1.0,-1,-1,3,3,3,-1,9465.992682
2463006,2,20,-1.0,-1,-1,3,3,3,-1,10679.64897
2463006,2,20,-1.0,-1,-1,3,3,3,-1,9465.992682
2463006,2,20,-1.0,-1,-1,3,3,3,-1,10679.64897
2463006,2,20,-1.0,-1,-1,3,3,3,-1,9465.992682
2463006,2,20,-1.0,-1,-1,3,3,3,-1,10679.64897
2463006,2,20,-1.0,-1,-1,3,3,3,-1,9465.992682
2463006,2,20,-1.0,-1,-1,3,3,3,-1,10679.64897
2463006,2,20,-1.0,-1,-1,3,3,3,-1,9465.992682
2463006,2,20,-1.0,-1,-1,3,3,3,-1,10679.64897
2463006,2,20,-1.0,-1,-1,3,3,3,-1,9465.992682
2463012,2,45,-1.0,-1,-1,3,3,3,-1,5733.649967
2463023,2,36,-1.0,-1,-1,3,3,3,-1,17341.826567
2463023,2,36,-1.0,-1,-1,3,3,3,-1,17341.826567
2463023,2,36,-1.0,-1,-1,3,3,3,-1,17341.826567
2463024,2,50,-1.0,-1,-1,3,3,3,-1,20835.123888
2463024,2,50,-1.0,-1,-1,3,3,3,-1,20835.123888
2463024,2,50,-1.0,-1,-1,3,3,3,-1,20835.123888
2463035,2,40,-1.0,-1,1,3,3,3,-1,17614.527863
2463035,2,40,-1.0,-1,1,3,3,3,-1,17614.527863
2463035,2,40,-1.0,-1,1,3,3,3,-1,17614.527863
2463038,2,40,-1.0,-1,-1,3,3,3,-1,18046.169685
2463038,2,40,-1.0,-1,-1,3,3,3,-1,18046.169685
2463038,2,40,-1.0,-1,-1,3,3,3,-1,18046.169685
2463038,2,40,44000.0,-1,-1,3,3,3,-1,18046.169685
2463038,2,40,44000.0,-1,-1,3,3,3,-1,18046.169685
2463038,2,40,44000.0,-1,-1,3,3,3,-1,18046.169685
2463042,2,40,102000.0,-1,-1,3,3,3,-1,19499.054207
2463042,2,40,-1.0,-1,-1,3,3,3,-1,19499.054207
2463042,2,40,-10.0,-1,-1,3,3,3,-1,19499.054207
2463042,2,40,-10.0,-1,-1,3,3,3,-1,19499.054207
2463042,2,40,-10.0,-1,-1,3,3,3,-1,19499.054207
2463044,1,40,-1.0,-1,-1,3,3,3,-1,26208.585544
2463044,1,40,-1.0,-1,-1,3,3,3,-1,26208.585544
2463044,1,40,-1.0,-1,-1,3,3,3,-1,26208.585544
2463044,1,40,-1.0,-1,-1,3,3,3,-1,26208.585544
2463044,1,40,-1.0,-1,-1,3,3,3,-1,26208.585544
2463044,1,40,-1.0,-1,-1,3,3,3,-1,26208.585544
2463053,2,40,-1.0,-1,-1,3,3,3,-1,7362.879648
2463053,2,40,-1.0,-1,-1,3,3,3,-1,7362.879648
2463053,2,40,-1.0,-1,-1,3,3,3,-1,7362.879648
2463053,2,40,-1.0,-1,-1,3,3,3,-1,7362.879648
2463053,2,40,-1.0,-1,-1,3,3,3,-1,7362.879648
2463053,2,40,-1.0,-1,-1,3,3,3,-1,7362.879648
2463053,2,40,-1.0,-1,-1,3,3,3,-1,7362.879648
2463056,2,40,-8.0,-1,-1,3,3,3,-1,4855.418844
2463056,2,40,-1.0,-1,-1,3,3,3,-1,4855.418844
2463056,2,40,100000.0,-1,-1,3,3,3,-1,4855.418844
2463056,2,40,100000.0,-1,-1,3,3,3,-1,4855.418844
2463056,2,30,-1.0,-1,-1,3,3,3,-1,4855.418844
2463056,2,30,-1.0,-1,-1,3,3,3,-1,4855.418844
2463056,2,30,-1.0,-1,-1,3,3,3,-1,4855.418844
2463071,2,40,-1.0,-1,-1,2,2,2,1,11657.683159
2463071,2,40,-1.0,-1,-1,2,2,2,1,11657.683159
2463071,2,40,-1.0,-1,-1,2,2,2,1,11657.683159
2463071,2,40,-1.0,-1,-1,2,2,2,1,11657.683159
